 -0.221999999999999975E-01  0.000000000000000000E+00  0.000000000000000000E+00
 -0.218999999999999993E-01  0.000000000000000000E+00  0.000000000000000000E+00
 -0.215999999999999977E-01  0.000000000000000000E+00  0.000000000000000000E+00
 -0.212999999999999995E-01  0.000000000000000000E+00  0.000000000000000000E+00
 -0.209999999999999978E-01  0.000000000000000000E+00  0.000000000000000000E+00
 -0.206999999999999997E-01  0.000000000000000000E+00  0.000000000000000000E+00
 -0.203999999999999980E-01  0.000000000000000000E+00  0.000000000000000000E+00
 -0.200999999999999998E-01  0.000000000000000000E+00  0.000000000000000000E+00
 -0.197999999999999982E-01  0.180031378075585113E+00 -0.153530071612265617E+00
 -0.195000000000000000E-01  0.177550394400129097E+00 -0.150878456209204481E+00
 -0.191999999999999983E-01  0.174613790861505747E+00 -0.148851305523140076E+00
 -0.188999999999999967E-01  0.165438094958705539E+00 -0.147144689464848044E+00
 -0.185999999999999985E-01  0.169583074715276894E+00 -0.144878667502987057E+00
 -0.182999999999999968E-01  0.166759527134881402E+00 -0.142677352330386475E+00
 -0.179999999999999986E-01  0.160610104682947119E+00 -0.139019054120949836E+00
 -0.176999999999999970E-01  0.161465809115430181E+00 -0.137950225047322683E+00
 -0.173999999999999988E-01  0.158681193559702560E+00 -0.135593767688635070E+00
 -0.170999999999999971E-01  0.155809791702366418E+00 -0.133188318360658253E+00
 -0.167999999999999990E-01  0.153199386715324737E+00 -0.130956663018996222E+00
 -0.164999999999999973E-01  0.149037487696036974E+00 -0.128385480314439748E+00
 -0.161999999999999991E-01  0.146303256684137351E+00 -0.125584471267148445E+00
 -0.158999999999999975E-01  0.144671161608911802E+00 -0.123272899091524724E+00
 -0.155999999999999993E-01  0.141490084457566834E+00 -0.120431116905663771E+00
 -0.152999999999999994E-01  0.139276333128462548E+00 -0.117354403320775180E+00
 -0.149999999999999994E-01  0.136445793805583637E+00 -0.113868075010521319E+00
 -0.146999999999999995E-01  0.133666115114364548E+00 -0.108970900258192227E+00
 -0.143999999999999996E-01  0.130360191199690112E+00 -0.997957444395775051E-01
 -0.140999999999999980E-01  0.127585053958279238E+00 -0.878033832501583511E-01
 -0.137999999999999980E-01  0.125275530654296086E+00 -0.732797835805276687E-01
 -0.134999999999999981E-01  0.122427915329276216E+00 -0.538462217046493663E-01
 -0.131999999999999982E-01  0.119644958937765278E+00 -0.224013343785858243E-01
 -0.128999999999999983E-01  0.122329949684845340E+00 -0.501860308395325472E-01
 -0.125999999999999984E-01  0.125389358706209153E+00 -0.698990029538869573E-01
 -0.122999999999999984E-01  0.128445162771216870E+00 -0.833099558881578162E-01
 -0.119999999999999985E-01  0.131189861940292252E+00 -0.951022375712771151E-01
 -0.116999999999999986E-01  0.133768558986663066E+00 -0.104195489229764737E+00
 -0.113999999999999987E-01  0.102863538184936765E+00 -0.101476778538431400E+00
 -0.110999999999999988E-01  0.100109107399845687E+00 -0.967532329774833944E-01
 -0.107999999999999988E-01  0.972525515577971067E-01 -0.932286133745897638E-01
 -0.104999999999999989E-01  0.944400850536823988E-01 -0.901523926376510687E-01
 -0.101999999999999990E-01  0.916055038893353046E-01 -0.871030511180356237E-01
 -0.989999999999999908E-02  0.889455915357706406E-01 -0.844688587083570752E-01
 -0.959999999999999916E-02  0.862024456579664200E-01 -0.817480658072134991E-01
 -0.929999999999999924E-02  0.831979153528563664E-01 -0.791365685473824909E-01
 -0.899999999999999932E-02  0.806595768668938451E-01 -0.765319208086190361E-01
 -0.869999999999999940E-02  0.779385743693565836E-01 -0.739494648606656702E-01
 -0.839999999999999948E-02  0.751676910069252191E-01 -0.713479773580872889E-01
 -0.809999999999999956E-02  0.724287191564538801E-01 -0.688611775038298068E-01
 -0.779999999999999964E-02  0.696240532737226747E-01 -0.663292562057922197E-01
 -0.749999999999999972E-02  0.669696361710874211E-01 -0.638045095579472532E-01
 -0.719999999999999980E-02  0.637173818644396484E-01 -0.607579079444647840E-01
 -0.689999999999999902E-02  0.615117056166400999E-01 -0.587423734282489507E-01
 -0.659999999999999910E-02  0.587604651715403214E-01 -0.562570593410411934E-01
 -0.629999999999999918E-02  0.560418628458174695E-01 -0.537037700060459811E-01
 -0.599999999999999926E-02  0.533415732968165468E-01 -0.512330433417237385E-01
 -0.569999999999999934E-02  0.502698674862964712E-01 -0.487111529746295790E-01
 -0.539999999999999942E-02  0.479219139786779547E-01 -0.461935263151510567E-01
 -0.509999999999999950E-02  0.452559905984424304E-01 -0.436816849160839293E-01
 -0.479999999999999958E-02  0.425570565804567202E-01 -0.411614619473550380E-01
 -0.449999999999999966E-02  0.398336416990567876E-01 -0.386341918029325937E-01
 -0.419999999999999974E-02  0.371846812306781960E-01 -0.361071744522644122E-01
 -0.389999999999999982E-02  0.345019600798153192E-01 -0.335421478733415324E-01
 -0.359999999999999990E-02  0.318262127364137282E-01 -0.310300392480438170E-01
 -0.329999999999999955E-02  0.291565815660137506E-01 -0.284676440326585567E-01
 -0.299999999999999963E-02  0.264354630514354039E-01 -0.258921630859297869E-01
 -0.269999999999999971E-02  0.238217141389580611E-01 -0.233650449269969807E-01
 -0.239999999999999979E-02  0.211682399542743038E-01 -0.208035074328385416E-01
 -0.209999999999999987E-02  0.184189791416105031E-01 -0.181289172556895473E-01
 -0.179999999999999995E-02  0.156170686245051815E-01 -0.154673888917084001E-01
 -0.149999999999999981E-02  0.131528532752391847E-01 -0.130072084970451751E-01
 -0.119999999999999989E-02  0.105604799827614393E-01 -0.104655043254169300E-01
 -0.899999999999999975E-03  0.791707065115976327E-02 -0.786461632465007554E-02
 -0.599999999999999947E-03  0.527432476069011891E-02 -0.524812048449141422E-02
 -0.299999999999999974E-03  0.263664032987254160E-02 -0.262885396538559135E-02
  0.000000000000000000E+00  0.101918473660589370E-12 -0.100586206031039183E-12
  0.299999999999999974E-03  0.263815418728063911E-02 -0.263455176840543537E-02
  0.599999999999999947E-03  0.528516272678625221E-02 -0.526590003869786827E-02
  0.899999999999999975E-03  0.794760751364420592E-02 -0.789420216882907866E-02
  0.119999999999999989E-02  0.106171777689008096E-01 -0.105232011641762657E-01
  0.149999999999999981E-02  0.132358529914158307E-01 -0.130875375579462272E-01
  0.179999999999999995E-02  0.157237911785550466E-01 -0.155592317929564850E-01
  0.209999999999999987E-02  0.185949383656920375E-01 -0.182880960987923391E-01
  0.239999999999999979E-02  0.213818836219588082E-01 -0.210228824271397885E-01
  0.269999999999999971E-02  0.241010496347628944E-01 -0.236427374711435379E-01
  0.299999999999999963E-02  0.267713569086112102E-01 -0.262252897107778660E-01
  0.329999999999999955E-02  0.295815082023338505E-01 -0.288966385060636100E-01
  0.359999999999999990E-02  0.323408866258509953E-01 -0.315186893059052897E-01
  0.389999999999999982E-02  0.350848499131310998E-01 -0.341303091594182817E-01
  0.419999999999999974E-02  0.378775257997490122E-01 -0.367580139227904334E-01
  0.449999999999999966E-02  0.406385008534335679E-01 -0.393453202351227160E-01
  0.479999999999999958E-02  0.434138291597261361E-01 -0.419362357669856856E-01
  0.509999999999999950E-02  0.462370288292581755E-01 -0.445931029539388124E-01
  0.539999999999999942E-02  0.490474891324450546E-01 -0.472286539557992269E-01
  0.569999999999999934E-02  0.518528607213082360E-01 -0.498695469627299381E-01
  0.599999999999999926E-02  0.546751530632170191E-01 -0.524877020467185984E-01
  0.629999999999999918E-02  0.575414598343351180E-01 -0.551065128648524638E-01
  0.659999999999999910E-02  0.603875865649408095E-01 -0.576700894093227223E-01
  0.689999999999999902E-02  0.632243643736287719E-01 -0.603643299869255356E-01
  0.719999999999999980E-02  0.660253471558076566E-01 -0.629739976192570383E-01
  0.749999999999999972E-02  0.688712892033316315E-01 -0.656001457522822351E-01
  0.779999999999999964E-02  0.717651057246828650E-01 -0.682056939189105149E-01
  0.809999999999999956E-02  0.745497881289332032E-01 -0.708638895749640341E-01
  0.839999999999999948E-02  0.774334399245004690E-01 -0.733966416198347238E-01
  0.869999999999999940E-02  0.801864171674910864E-01 -0.761185279780314250E-01
  0.899999999999999932E-02  0.830223812521149185E-01 -0.787128916650270405E-01
  0.929999999999999924E-02  0.857723088081576712E-01 -0.812807580203259716E-01
  0.959999999999999916E-02  0.885050162856053646E-01 -0.839707013095086774E-01
  0.989999999999999908E-02  0.910773333072032454E-01 -0.865291078322939500E-01
  0.101999999999999990E-01  0.936484378195836520E-01 -0.891486347032109938E-01
  0.104999999999999989E-01  0.961061329798575947E-01 -0.917962874771033333E-01
  0.107999999999999988E-01  0.982926820825200664E-01 -0.943956270049486346E-01
  0.110999999999999988E-01  0.100228252877928581E+00 -0.970125816128147855E-01
  0.113999999999999987E-01  0.101995014646216964E+00 -0.997174876896473883E-01
  0.116999999999999986E-01  0.103142530054564752E+00 -0.102313574072637747E+00
  0.119999999999999985E-01  0.103609525804127633E+00 -0.104908922440465124E+00
  0.122999999999999984E-01  0.134986045333220339E+00 -0.108559413931741067E+00
  0.125999999999999984E-01  0.135556194692840748E+00 -0.110486291064640363E+00
  0.128999999999999983E-01  0.136398141840524900E+00 -0.112797444323486262E+00
  0.131999999999999982E-01  0.138142965202397550E+00 -0.115473660490743146E+00
  0.134999999999999981E-01  0.140069567136131612E+00 -0.118027290089044223E+00
  0.137999999999999980E-01  0.141814633777840537E+00 -0.120514496805269822E+00
  0.140999999999999980E-01  0.144948375976640120E+00 -0.123109776257141257E+00
  0.143999999999999996E-01  0.147500399896307588E+00 -0.125742749218338279E+00
  0.146999999999999995E-01  0.150269302896703483E+00 -0.128238030691045113E+00
  0.149999999999999994E-01  0.153104051964739529E+00 -0.130931968737371340E+00
  0.152999999999999994E-01  0.155986142212567680E+00 -0.133351560922215562E+00
  0.155999999999999993E-01  0.158963083363664159E+00 -0.135893960616030096E+00
  0.158999999999999975E-01  0.161871329551090293E+00 -0.138422011652265420E+00
  0.161999999999999991E-01  0.164695511963991237E+00 -0.140975798868210211E+00
  0.164999999999999973E-01  0.167855408060020972E+00 -0.143450502294252158E+00
  0.167999999999999990E-01  0.170730881935011070E+00 -0.145868637405208723E+00
  0.170999999999999971E-01  0.173989599314324783E+00 -0.146463388061938260E+00
  0.173999999999999988E-01  0.177001983893740444E+00 -0.150826307013664951E+00
  0.176999999999999970E-01  0.179946965528643199E+00 -0.153230256451171276E+00
  0.179999999999999986E-01  0.000000000000000000E+00  0.000000000000000000E+00
  0.182999999999999968E-01  0.000000000000000000E+00  0.000000000000000000E+00
  0.185999999999999985E-01  0.000000000000000000E+00  0.000000000000000000E+00
  0.188999999999999967E-01  0.000000000000000000E+00  0.000000000000000000E+00
  0.191999999999999983E-01  0.000000000000000000E+00  0.000000000000000000E+00
  0.195000000000000000E-01  0.000000000000000000E+00  0.000000000000000000E+00
  0.197999999999999982E-01  0.000000000000000000E+00  0.000000000000000000E+00
  0.200999999999999998E-01  0.000000000000000000E+00  0.000000000000000000E+00
  0.203999999999999980E-01  0.000000000000000000E+00  0.000000000000000000E+00
  0.206999999999999997E-01  0.000000000000000000E+00  0.000000000000000000E+00
  0.209999999999999978E-01  0.000000000000000000E+00  0.000000000000000000E+00
  0.212999999999999995E-01  0.000000000000000000E+00  0.000000000000000000E+00
  0.215999999999999977E-01  0.000000000000000000E+00  0.000000000000000000E+00
  0.218999999999999993E-01  0.000000000000000000E+00  0.000000000000000000E+00
  0.221999999999999975E-01  0.000000000000000000E+00  0.000000000000000000E+00
  0.224999999999999992E-01  0.000000000000000000E+00  0.000000000000000000E+00
  0.227999999999999974E-01  0.000000000000000000E+00  0.000000000000000000E+00
  0.230999999999999990E-01  0.000000000000000000E+00  0.000000000000000000E+00
  0.233999999999999972E-01  0.000000000000000000E+00  0.000000000000000000E+00
  0.236999999999999988E-01  0.000000000000000000E+00  0.000000000000000000E+00
  0.239999999999999970E-01  0.000000000000000000E+00  0.000000000000000000E+00
  0.242999999999999987E-01  0.000000000000000000E+00  0.000000000000000000E+00
  0.245999999999999969E-01  0.000000000000000000E+00  0.000000000000000000E+00
  0.248999999999999985E-01  0.000000000000000000E+00  0.000000000000000000E+00
  0.251999999999999967E-01  0.000000000000000000E+00  0.000000000000000000E+00
  0.254999999999999984E-01  0.000000000000000000E+00  0.000000000000000000E+00
  0.257999999999999965E-01  0.000000000000000000E+00  0.000000000000000000E+00
  0.260999999999999982E-01  0.000000000000000000E+00  0.000000000000000000E+00
  0.263999999999999964E-01  0.000000000000000000E+00  0.000000000000000000E+00
  0.266999999999999980E-01  0.000000000000000000E+00  0.000000000000000000E+00
  0.269999999999999962E-01  0.000000000000000000E+00  0.000000000000000000E+00
  0.272999999999999979E-01  0.000000000000000000E+00  0.000000000000000000E+00
  0.275999999999999961E-01  0.000000000000000000E+00  0.000000000000000000E+00
  0.278999999999999977E-01  0.000000000000000000E+00  0.000000000000000000E+00
  0.281999999999999959E-01  0.000000000000000000E+00  0.000000000000000000E+00
  0.284999999999999976E-01  0.000000000000000000E+00  0.000000000000000000E+00
  0.287999999999999992E-01  0.000000000000000000E+00  0.000000000000000000E+00
  0.290999999999999974E-01  0.000000000000000000E+00  0.000000000000000000E+00
  0.293999999999999991E-01  0.000000000000000000E+00  0.000000000000000000E+00
  0.296999999999999972E-01  0.000000000000000000E+00  0.000000000000000000E+00
  0.299999999999999989E-01  0.000000000000000000E+00  0.000000000000000000E+00
