    7   22            40.5715127741           100.0000000000             0.0059435776             0.0068695924
    7   23            31.9301576639           100.0000000000             0.0055824260             0.0068695924
    7   24            23.5869539821           100.0000000000             0.0052499515             0.0068695924
    7   25            16.2457894637           100.0000000000             0.0049433631             0.0068695924
    7   26             9.6804179177           100.0000000000             0.0046601897             0.0068695924
    7   27             4.2687458740           100.0000000000             0.0043982382             0.0068695924
    7   28             5.2734023786           100.0000000000             0.0041555570             0.0068695924
    7   29            10.4114344728           100.0000000000             0.0039304063             0.0068695924
    7   30            15.3403022469           100.0000000000             0.0037212313             0.0068695924
    7   31            19.4026903046           100.0000000000             0.0035266398             0.0068695924
    7   32            22.5726478463           100.0000000000             0.0033453827             0.0068695924
    7   33            25.0218814029           100.0000000000             0.0031763371             0.0068695924
    7   34            26.9770096369           100.0000000000             0.0030184918             0.0068695924
    7   35            28.6470232974           100.0000000000             0.0028709342             0.0068695924
    7   36            30.1797981924           100.0000000000             0.0027328397             0.0068695924
    7   37            31.6427066938           100.0000000000             0.0026034617             0.0068695924
    7   38            33.0291148877           100.0000000000             0.0024821232             0.0068695924
    7   39            34.2851358520           100.0000000000             0.0023682093             0.0068695924
    7   40            35.3442644170           100.0000000000             0.0022611607             0.0068695924
    7   41            36.1589307848           100.0000000000             0.0021604679             0.0068695924
    7   42            36.7186928359           100.0000000000             0.0020656661             0.0068695924
    7   43            37.0454789548           100.0000000000             0.0019763307             0.0068695924
    7   44            37.1761439606           100.0000000000             0.0018920733             0.0068695924
    7   45            37.1509437743           100.0000000000             0.0018125383             0.0068695924
    7   46            37.0096555258           100.0000000000             0.0017373992             0.0068695924
    7   47            36.7902977545           100.0000000000             0.0016663566             0.0068695924
    7   48            36.5278868702           100.0000000000             0.0015991351             0.0068695924
    7   49            36.2528093692           100.0000000000             0.0015354812             0.0068695924
    7   50            35.9892106702           100.0000000000             0.0014751613             0.0068695924
    8    1             0.0000000000           100.0000000000             0.0344739859             0.0066306685
    8    2             0.0000000000           100.0000000000             0.0308301582             0.0066306685
    8    3             0.0000000000           100.0000000000             0.0276822845             0.0066306685
    8    4             0.0000000000           100.0000000000             0.0249487771             0.0066306685
    8    5             0.0000000000           100.0000000000             0.0225636385             0.0066306685
    8    6     158548697.8937459886           100.0000000000             0.0204730940             0.0066306685
    8    7      24217663.5648250356           100.0000000000             0.0186330301             0.0066306685
    8    8        248166.8671701110           100.0000000000             0.0170070284             0.0066306685
    8    9          1392.1098167845           100.0000000000             0.0155648442             0.0066306685
    8   10            72.8015461665           100.0000000000             0.0142812193             0.0066306685
    8   11            35.8844549124           100.0000000000             0.0131349483             0.0066306685
    8   12            67.5119891216           100.0000000000             0.0121081399             0.0066306685
    8   13            11.0112884211           100.0000000000             0.0111856283             0.0066306685
    8   14            44.2366554115           100.0000000000             0.0103545004             0.0066306685
    8   15            36.4990527202           100.0000000000             0.0096037152             0.0066306685
    8   16            15.6577169896           100.0000000000             0.0089237946             0.0066306685
    8   17            24.2644852002           100.0000000000             0.0083065710             0.0066306685
    8   18            40.8321148063           100.0000000000             0.0077449812             0.0066306685
    8   19            49.4400476382           100.0000000000             0.0072328956             0.0066306685
    8   20            51.2165706205           100.0000000000             0.0067649774             0.0066306685
    8   21            47.6550811725           100.0000000000             0.0063365657             0.0066306685
    8   22            40.5715127741           100.0000000000             0.0059435776             0.0066306685
    8   23            31.9301576639           100.0000000000             0.0055824260             0.0066306685
    8   24            23.5869539821           100.0000000000             0.0052499515             0.0066306685
    8   25            16.2457894637           100.0000000000             0.0049433631             0.0066306685
    8   26             9.6804179177           100.0000000000             0.0046601897             0.0066306685
    8   27             4.2687458740           100.0000000000             0.0043982382             0.0066306685
    8   28             5.2734023786           100.0000000000             0.0041555570             0.0066306685
    8   29            10.4114344728           100.0000000000             0.0039304063             0.0066306685
    8   30            15.3403022469           100.0000000000             0.0037212313             0.0066306685
    8   31            19.4026903046           100.0000000000             0.0035266398             0.0066306685
    8   32            22.5726478463           100.0000000000             0.0033453827             0.0066306685
    8   33            25.0218814029           100.0000000000             0.0031763371             0.0066306685
    8   34            26.9770096369           100.0000000000             0.0030184918             0.0066306685
    8   35            28.6470232974           100.0000000000             0.0028709342             0.0066306685
    8   36            30.1797981924           100.0000000000             0.0027328397             0.0066306685
    8   37            31.6427066938           100.0000000000             0.0026034617             0.0066306685
    8   38            33.0291148877           100.0000000000             0.0024821232             0.0066306685
