 -0.279132218336318461E-02  0.101139327082841501E+01  0.000000000000000000E+00  0.324172316901965695E-02  0.119929463680192657E-02  0.000000000000000000E+00  0.147455000000000003E+01
 -0.252213215865439285E-02  0.101147534290165986E+01  0.000000000000000000E+00  0.331582175193373191E-02  0.808759898406275412E-03  0.000000000000000000E+00  0.155647000000000002E+01
 -0.225030631527385399E-02  0.101152661215753037E+01  0.000000000000000000E+00  0.330763543027643141E-02  0.448713426385843948E-03  0.000000000000000000E+00  0.163839000000000001E+01
 -0.198218180001198370E-02  0.101154990650664622E+01  0.000000000000000000E+00  0.322724853173925619E-02  0.126928671476118308E-03  0.000000000000000000E+00  0.172031000000000001E+01
 -0.172321856905016451E-02  0.101154861900546411E+01  0.000000000000000000E+00  0.308592666367498575E-02 -0.150571387893123551E-03  0.000000000000000000E+00  0.180223000000000000E+01
 -0.147791853258011883E-02  0.101152656466363711E+01  0.000000000000000000E+00  0.289573151348485134E-02 -0.379503668905392666E-03  0.000000000000000000E+00  0.188414999999999999E+01
 -0.124977540387301907E-02  0.101148783940486919E+01  0.000000000000000000E+00  0.266915674585954232E-02 -0.557283870512527294E-03  0.000000000000000000E+00  0.196606999999999998E+01
 -0.104125345224970471E-02  0.101143668348128268E+01  0.000000000000000000E+00  0.241878669930493820E-02 -0.682959560793764417E-03  0.000000000000000000E+00  0.204798999999999998E+01
 -0.687842248886970310E-03  0.101131398929046190E+01  0.000000000000000000E+00  0.189557464055997694E-02 -0.781794625699073760E-03  0.000000000000000000E+00  0.221182999999999996E+01
 -0.542908413741601567E-03  0.101125052337768584E+01  0.000000000000000000E+00  0.164563011284206287E-02 -0.760316396691756513E-03  0.000000000000000000E+00  0.229375000000000018E+01
 -0.309888042579829770E-03  0.101113728152472526E+01  0.000000000000000000E+00  0.121904793033560587E-02 -0.597967474055836066E-03  0.000000000000000000E+00  0.245759000000000016E+01
 -0.216873854331766757E-03  0.101109339807801391E+01  0.000000000000000000E+00  0.105863019732006965E-02 -0.469025983819624213E-03  0.000000000000000000E+00  0.253951000000000038E+01
 -0.612648155901631699E-04  0.101104179501100799E+01  0.000000000000000000E+00  0.872724623540744823E-03 -0.150892358380548021E-03  0.000000000000000000E+00  0.270335000000000036E+01
  0.910984382838093249E-05  0.101103652505805419E+01  0.000000000000000000E+00  0.853888914118343650E-03  0.227330306479567345E-04  0.000000000000000000E+00  0.278527000000000058E+01
  0.155624196711261252E-03  0.101106827277950773E+01  0.000000000000000000E+00  0.967770602137605577E-03  0.358714973114548246E-03  0.000000000000000000E+00  0.294911000000000056E+01
  0.239868113688170465E-03  0.101110379704675823E+01  0.000000000000000000E+00  0.109643831437689207E-02  0.505098882124873304E-03  0.000000000000000000E+00  0.303103000000000078E+01
  0.448487250322079814E-03  0.101120565807752993E+01  0.000000000000000000E+00  0.147411978333012936E-02  0.717361416661253803E-03  0.000000000000000000E+00  0.319487000000000076E+01
  0.578708187990898499E-03  0.101126686177626723E+01  0.000000000000000000E+00  0.170906925759209058E-02  0.770125871438063722E-03  0.000000000000000000E+00  0.327679000000000098E+01
  0.900565637555700163E-03  0.101139336350749276E+01  0.000000000000000000E+00  0.222562278336187191E-02  0.742671639446051209E-03  0.000000000000000000E+00  0.344063000000000097E+01
  0.109359609879986636E-02  0.101145097121272864E+01  0.000000000000000000E+00  0.248561655203552619E-02  0.655226911147218727E-03  0.000000000000000000E+00  0.352255000000000118E+01
  0.130741027337153391E-02  0.101149929976986175E+01  0.000000000000000000E+00  0.273099163704106866E-02  0.515971408494133536E-03  0.000000000000000000E+00  0.360447000000000140E+01
  0.154030285616769567E-02  0.101153408634802489E+01  0.000000000000000000E+00  0.294930196700648453E-02  0.324706962774518331E-03  0.000000000000000000E+00  0.368639000000000161E+01
  0.178954084788951863E-02  0.101155111546904175E+01  0.000000000000000000E+00  0.312795528000581755E-02  0.828034604001453623E-04  0.000000000000000000E+00  0.376831000000000182E+01
  0.205136466250472596E-02  0.101154635102750801E+01  0.000000000000000000E+00  0.325453663624281683E-02 -0.206717649229730828E-03  0.000000000000000000E+00  0.385023000000000204E+01
  0.232101672436540096E-02  0.101151607423762524E+01  0.000000000000000000E+00  0.331715580765000809E-02 -0.539122764574518883E-03  0.000000000000000000E+00  0.393215000000000225E+01
  0.259279945153119678E-02  0.101145702547092942E+01  0.000000000000000000E+00  0.330481705731859891E-02 -0.907932472872517802E-03  0.000000000000000000E+00  0.401407000000000203E+01
  0.286016438839097617E-02  0.101136654758061617E+01  0.000000000000000000E+00  0.320780949830399859E-02 -0.130491985767330985E-02  0.000000000000000000E+00  0.409599000000000224E+01
  0.311583407897417447E-02  0.101124272784186142E+01  0.000000000000000000E+00  0.301811558336424366E-02 -0.172014718429615732E-02  0.000000000000000000E+00  0.417791000000000246E+01
  0.335195802889605736E-02  0.101108453504241713E+01  0.000000000000000000E+00  0.272983412398247142E-02 -0.214204915040104582E-02  0.000000000000000000E+00  0.425983000000000267E+01
  0.356030373560139654E-02  0.101089194750031286E+01  0.000000000000000000E+00  0.233961228856509806E-02 -0.255757307084450349E-02  0.000000000000000000E+00  0.434175000000000288E+01
  0.373248319380195797E-02  0.101066606683538907E+01  0.000000000000000000E+00  0.184707791687690093E-02 -0.295238885958874417E-02  0.000000000000000000E+00  0.442367000000000310E+01
  0.386021439244736220E-02  0.101040921116283156E+01  0.000000000000000000E+00  0.125525876290925420E-02 -0.331118420007093595E-02  0.000000000000000000E+00  0.450559000000000331E+01
  0.393561595968658536E-02  0.101012498002803364E+01  0.000000000000000000E+00  0.570968470063751635E-03 -0.361806228470916424E-02  0.000000000000000000E+00  0.458751000000000353E+01
  0.395153109620666968E-02  0.100981828194514245E+01  0.000000000000000000E+00 -0.194870168303683255E-03 -0.385705994226759113E-02  0.000000000000000000E+00  0.466943000000000374E+01
  0.390187406188065387E-02  0.100949531402398018E+01  0.000000000000000000E+00 -0.102700578580253036E-02 -0.401280128459103637E-02  0.000000000000000000E+00  0.475135000000000396E+01
  0.378198857360412428E-02  0.100916348221239782E+01  0.000000000000000000E+00 -0.190579725571498682E-02 -0.407129403600107152E-02  0.000000000000000000E+00  0.483327000000000417E+01
  0.358900248168298516E-02  0.100883125067762647E+01  0.000000000000000000E+00 -0.280737779462984392E-02 -0.402085996866957240E-02  0.000000000000000000E+00  0.491519000000000439E+01
  0.332215722590948866E-02  0.100850791052984134E+01  0.000000000000000000E+00 -0.370411924632048882E-02 -0.385316526185346207E-02  0.000000000000000000E+00  0.499711000000000460E+01
  0.298308447416552238E-02  0.100820326229280322E+01  0.000000000000000000E+00 -0.456546803281113450E-02 -0.356428083660376063E-02  0.000000000000000000E+00  0.507903000000000482E+01
  0.257599725388614736E-02  0.100792721397248664E+01  0.000000000000000000E+00 -0.535920178280491818E-02 -0.315566028639672168E-02  0.000000000000000000E+00  0.516095000000000503E+01
  0.210776065943227460E-02  0.100768930747754393E+01  0.000000000000000000E+00 -0.605310734893331221E-02 -0.263488312595105533E-02  0.000000000000000000E+00  0.524287000000000525E+01
  0.158781007727290622E-02  0.100749819970963039E+01  0.000000000000000000E+00 -0.661700559475362788E-02 -0.201598895139488673E-02  0.000000000000000000E+00  0.532479000000000546E+01
  0.102789472956475183E-02  0.100736113866876220E+01  0.000000000000000000E+00 -0.702495545978497078E-02 -0.131924184524517991E-02  0.000000000000000000E+00  0.540671000000000568E+01
  0.441641783908607076E-03  0.100728348585854155E+01  0.000000000000000000E+00 -0.725738227042463206E-02 -0.570227278765796553E-03  0.000000000000000000E+00  0.548863000000000589E+01
 -0.156040416532168976E-03  0.100726834003047205E+01  0.000000000000000000E+00 -0.730282540250851240E-02  0.201705705591622504E-03  0.000000000000000000E+00  0.557055000000000611E+01
 -0.749676654059017351E-03  0.100731631077016703E+01  0.000000000000000000E+00 -0.715901773719697983E-02  0.965509180587232371E-03  0.000000000000000000E+00  0.565247000000000632E+01
 -0.132399314387329336E-02  0.100742547318284248E+01  0.000000000000000000E+00 -0.683310410249464775E-02  0.169074123903353466E-02  0.000000000000000000E+00  0.573439000000000654E+01
 -0.186466651042437558E-02  0.100759151011543491E+01  0.000000000000000000E+00 -0.634095834470183549E-02  0.234978440789010597E-02  0.000000000000000000E+00  0.581631000000000675E+01
 -0.235898364553024150E-02  0.100780802191338914E+01  0.000000000000000000E+00 -0.570572371401638096E-02  0.291967274892278176E-02  0.000000000000000000E+00  0.589823000000000697E+01
 -0.279635847502465382E-02  0.100806696223711190E+01  0.000000000000000000E+00 -0.495582795201098859E-02  0.338331807912935168E-02  0.000000000000000000E+00  0.598015000000000718E+01
 -0.316867504287184900E-02  0.100835914663834258E+01  0.000000000000000000E+00 -0.412277932178005402E-02  0.373005871079568323E-02  0.000000000000000000E+00  0.606207000000000740E+01
 -0.347045102969536796E-02  0.100867477968276908E+01  0.000000000000000000E+00 -0.323902925284085680E-02  0.395558059855747116E-02  0.000000000000000000E+00  0.614399000000000761E+01
 -0.369883645749268571E-02  0.100900395439798518E+01  0.000000000000000000E+00 -0.233611353080325108E-02  0.406134794370222301E-02  0.000000000000000000E+00  0.622591000000000783E+01
 -0.385347587337422524E-02  0.100933709088055479E+01  0.000000000000000000E+00 -0.144319001332394027E-02  0.405371660749510171E-02  0.000000000000000000E+00  0.630783000000000804E+01
 -0.393626833100141175E-02  0.100966529504801805E+01  0.000000000000000000E+00 -0.586005124887141330E-03  0.394289653418758435E-02  0.000000000000000000E+00  0.638975000000000826E+01
 -0.395105941672907468E-02  0.100998063087802636E+01  0.000000000000000000E+00  0.213740249414037624E-03  0.374189578754607335E-02  0.000000000000000000E+00  0.647167000000000847E+01
 -0.390329558166483803E-02  0.101027630860110196E+01  0.000000000000000000E+00  0.938689063037102919E-03  0.346553604336825426E-02  0.000000000000000000E+00  0.655359000000000869E+01
 -0.379966522941473962E-02  0.101054679699827865E+01  0.000000000000000000E+00  0.157586573082245341E-02  0.312958967284833597E-02  0.000000000000000000E+00  0.663551000000000890E+01
 -0.364774491800881400E-02  0.101078787073693932E+01  0.000000000000000000E+00  0.211652482727607734E-02  0.275005793730296764E-02  0.000000000000000000E+00  0.671743000000000912E+01
 -0.345566357641283965E-02  0.101099660437921712E+01  0.000000000000000000E+00  0.255587160039784204E-02  0.234258954441702747E-02  0.000000000000000000E+00  0.679935000000000933E+01
 -0.323179320471245028E-02  0.101117132411706545E+01  0.000000000000000000E+00  0.289270167498910337E-02  0.192202743866271160E-02  0.000000000000000000E+00  0.688127000000000955E+01
 -0.298447117457458508E-02  0.101131152705776506E+01  0.000000000000000000E+00  0.312899470413437707E-02  0.150206678341575266E-02  0.000000000000000000E+00  0.696319000000000976E+01
 -0.272175684415513824E-02  0.101141777643294772E+01  0.000000000000000000E+00  0.326948627626046486E-02  0.109500626827035291E-02  0.000000000000000000E+00  0.704511000000000998E+01
 -0.245122355267983049E-02  0.101149157968797376E+01  0.000000000000000000E+00  0.332123443738421885E-02  0.711576280359713965E-03  0.000000000000000000E+00  0.712703000000001019E+01
 -0.217978596601032647E-02  0.101153525515350551E+01  0.000000000000000000E+00  0.329319152239418433E-02  0.360829844149637897E-03  0.000000000000000000E+00  0.720895000000001041E+01
 -0.191356203606572392E-02  0.101155179195168143E+01  0.000000000000000000E+00  0.319578816411003825E-02  0.500847942893444648E-04  0.000000000000000000E+00  0.729087000000001062E+01
 -0.165776838266480219E-02  0.101154470694287268E+01  0.000000000000000000E+00  0.304053389457708450E-02 -0.215092002089580794E-03  0.000000000000000000E+00  0.737279000000001083E+01
 -0.141664761124191975E-02  0.101151790185035639E+01  0.000000000000000000E+00  0.283963725953899262E-02 -0.430865583029939542E-03  0.000000000000000000E+00  0.745471000000001105E+01
 -0.119342587907877279E-02  0.101147552317638811E+01  0.000000000000000000E+00  0.260564751200069661E-02 -0.595084636514640213E-03  0.000000000000000000E+00  0.753663000000001126E+01
 -0.990298874121776831E-03  0.101142182711144235E+01  0.000000000000000000E+00  0.235111949746424562E-02 -0.707208514904420936E-03  0.000000000000000000E+00  0.761855000000001148E+01
 -0.648058438267351848E-03  0.101129729514155908E+01  0.000000000000000000E+00  0.182885873617095107E-02 -0.780478577165588682E-03  0.000000000000000000E+00  0.778239000000001191E+01
 -0.508415698071283846E-03  0.101123440979143076E+01  0.000000000000000000E+00  0.158359961015289239E-02 -0.747661394919632853E-03  0.000000000000000000E+00  0.786431000000001212E+01
 -0.284336933382255759E-03  0.101112483431393563E+01  0.000000000000000000E+00  0.117331002951144808E-02 -0.566927495044863882E-03  0.000000000000000000E+00  0.802815000000001255E+01
 -0.194634608150149387E-03  0.101108377709161101E+01  0.000000000000000000E+00  0.102375803559142048E-02 -0.431378715479271589E-03  0.000000000000000000E+00  0.811007000000001277E+01
 -0.427304137743885241E-04  0.101103905047661269E+01  0.000000000000000000E+00  0.862911903191634281E-03 -0.105963933732279797E-03  0.000000000000000000E+00  0.827391000000001320E+01
  0.273836627905927596E-04  0.101103749635976103E+01  0.000000000000000000E+00  0.857358534644557481E-03  0.681694857419199167E-04  0.000000000000000000E+00  0.835583000000001341E+01
  0.176606436821770971E-03  0.101107636742343043E+01  0.000000000000000000E+00  0.996969389897125764E-03  0.398845134143059664E-03  0.000000000000000000E+00  0.851967000000001384E+01
  0.263722956786949453E-03  0.101111495919142058E+01  0.000000000000000000E+00  0.113715986847067146E-02  0.539535174596067588E-03  0.000000000000000000E+00  0.860159000000001406E+01
  0.480607120915214773E-03  0.101122117704428471E+01  0.000000000000000000E+00  0.153302933878544803E-02  0.734981628073654502E-03  0.000000000000000000E+00  0.876543000000001449E+01
  0.615911652574943971E-03  0.101128339408694568E+01  0.000000000000000000E+00  0.177386524103502106E-02  0.777020926319652613E-03  0.000000000000000000E+00  0.884735000000001470E+01
  0.948847600274011329E-03  0.101140904546257415E+01  0.000000000000000000E+00  0.229415638525254373E-02  0.724792141497624959E-03  0.000000000000000000E+00  0.901119000000001513E+01
  0.114740604708128322E-02  0.101146464189271867E+01  0.000000000000000000E+00  0.255151749354699114E-02  0.623938247952721928E-03  0.000000000000000000E+00  0.909311000000001535E+01
  0.136640159541644591E-02  0.101150984997438576E+01  0.000000000000000000E+00  0.279104523203601868E-02  0.471076198162003260E-03  0.000000000000000000E+00  0.917503000000001556E+01
  0.160386227365667345E-02  0.101154040690088443E+01  0.000000000000000000E+00  0.300022560583629002E-02  0.266407568846043917E-03  0.000000000000000000E+00  0.925695000000001578E+01
  0.185678616553228647E-02  0.101155213097556684E+01  0.000000000000000000E+00  0.316648042284907319E-02  0.117257862143259838E-04  0.000000000000000000E+00  0.933887000000001599E+01
  0.212114949738722051E-02  0.101154105535621053E+01  0.000000000000000000E+00  0.327749716654852094E-02 -0.289506002461553398E-03  0.000000000000000000E+00  0.942079000000001621E+01
  0.239194272129660815E-02  0.101150356722629753E+01  0.000000000000000000E+00  0.332158237721343888E-02 -0.632100940326370828E-03  0.000000000000000000E+00  0.950271000000001642E+01
  0.266323645817427611E-02  0.101143655026913271E+01  0.000000000000000000E+00  0.328803699188137070E-02 -0.100912260416492652E-02  0.000000000000000000E+00  0.958463000000001664E+01
  0.292827902394386403E-02  0.101133752792950005E+01  0.000000000000000000E+00  0.316755170338770247E-02 -0.141189263820793841E-02  0.000000000000000000E+00  0.966655000000001685E+01
  0.317962707534321081E-02  0.101120480445080885E+01  0.000000000000000000E+00  0.295261964878433016E-02 -0.183003871296437111E-02  0.000000000000000000E+00  0.974847000000001707E+01
  0.340931064199265525E-02  0.101103760004146981E+01  0.000000000000000000E+00  0.263796240735433406E-02 -0.225159152771461186E-02  0.000000000000000000E+00  0.983039000000001728E+01
  0.360903339867133183E-02  0.101083617571913043E+01  0.000000000000000000E+00  0.222096307550582583E-02 -0.266314185331755415E-02  0.000000000000000000E+00  0.991231000000001750E+01
  0.377040838852377332E-02  0.101060194237750189E+01  0.000000000000000000E+00  0.170209669815148557E-02 -0.305007115114887392E-02  0.000000000000000000E+00  0.999423000000001771E+01
  0.388522841114382657E-02  0.101033754740859960E+01  0.000000000000000000E+00  0.108534311208536866E-02 -0.339687176249823955E-02  0.000000000000000000E+00  0.100761500000000179E+02
  0.394576877765168924E-02  0.101004693082481078E+01  0.000000000000000000E+00  0.378559836791741685E-03 -0.368757436597860104E-02  0.000000000000000000E+00  0.101580700000000181E+02
  0.394511791413528195E-02  0.100973534136548748E+01  0.000000000000000000E+00 -0.406217260555047648E-03 -0.390630019983851957E-02  0.000000000000000000E+00  0.102399900000000184E+02
  0.387752816402236414E-02  0.100940930176451449E+01  0.000000000000000000E+00 -0.125259001696687066E-02 -0.403795171030613739E-02  0.000000000000000000E+00  0.103219100000000186E+02
  0.352650718406853289E-02  0.100874567639883206E+01  0.000000000000000000E+00 -0.304290672161541733E-02 -0.398867356722465080E-02  0.000000000000000000E+00  0.104857500000000190E+02
  0.324056586916109590E-02  0.100842625429828692E+01  0.000000000000000000E+00 -0.393345614666924803E-02 -0.378954953876765085E-02  0.000000000000000000E+00  0.105676700000000192E+02
  0.288324172317872647E-02  0.100812811581043471E+01  0.000000000000000000E+00 -0.478030941962330654E-02 -0.346906044621626917E-02  0.000000000000000000E+00  0.106495900000000194E+02
  0.245943827318500542E-02  0.100786112152784724E+01  0.000000000000000000E+00 -0.555106876298808172E-02 -0.303019931412493171E-02  0.000000000000000000E+00  0.107315100000000196E+02
  0.197670561893009298E-02  0.100763463358778638E+01  0.000000000000000000E+00 -0.621384534310609818E-02 -0.248221877993878241E-02  0.000000000000000000E+00  0.108134300000000199E+02
  0.144511466422757632E-02  0.100745699104322184E+01  0.000000000000000000E+00 -0.673935083491641451E-02 -0.184083052609402024E-02  0.000000000000000000E+00  0.108953500000000201E+02
  0.876953456154919912E-03  0.100733499278960337E+01  0.000000000000000000E+00 -0.710310926989679309E-02 -0.112780128352833568E-02  0.000000000000000000E+00  0.109772700000000203E+02
  0.286246526030252977E-03  0.100727344116168016E+01  0.000000000000000000E+00 -0.728751612389450659E-02 -0.369872434214766179E-03  0.000000000000000000E+00  0.110591900000000205E+02
 -0.311877660743840944E-03  0.100727480060281316E+01  0.000000000000000000E+00 -0.728343691478095488E-02  0.402949715583309073E-03  0.000000000000000000E+00  0.111411100000000207E+02
 -0.901921831173402972E-03  0.100733901638052292E+01  0.000000000000000000E+00 -0.709107524266276278E-02  0.115955072819654828E-02  0.000000000000000000E+00  0.112230300000000209E+02
 -0.146879033810834924E-02  0.100746351865781469E+01  0.000000000000000000E+00 -0.671995315547301193E-02  0.187002248547650995E-02  0.000000000000000000E+00  0.113049500000000211E+02
 -0.199852117010767844E-02  0.100764341134128044E+01  0.000000000000000000E+00 -0.618800747193499080E-02  0.250780615522354323E-02  0.000000000000000000E+00  0.113868700000000214E+02
 -0.247891283190298682E-02  0.100787181938427906E+01  0.000000000000000000E+00 -0.551996530838944326E-02  0.305137770302097442E-02  0.000000000000000000E+00  0.114687900000000216E+02
 -0.289999773654698624E-02  0.100814034893999072E+01  0.000000000000000000E+00 -0.474527212677000685E-02  0.348529924268626331E-02  0.000000000000000000E+00  0.115507100000000218E+02
 -0.325433808459560511E-02  0.100843960580640579E+01  0.000000000000000000E+00 -0.389587990542771857E-02  0.380059489535032385E-02  0.000000000000000000E+00  0.116326300000000220E+02
 -0.353714429212928852E-02  0.100875971931327379E+01  0.000000000000000000E+00 -0.300416571318907338E-02  0.399452843069953052E-02  0.000000000000000000E+00  0.117145500000000222E+02
 -0.374623499392088720E-02  0.100909082851765675E+01  0.000000000000000000E+00 -0.210116873483980234E-02  0.406993408205554019E-02  0.000000000000000000E+00  0.117964700000000224E+02
 -0.388186917693328880E-02  0.100942350126890856E+01  0.000000000000000000E+00 -0.121523969017981468E-02  0.403427560622703421E-02  0.000000000000000000E+00  0.118783900000000227E+02
 -0.394648524868246309E-02  0.100974907060817620E+01  0.000000000000000000E+00 -0.371116174119604696E-03  0.389859282084353961E-02  0.000000000000000000E+00  0.119603100000000229E+02
 -0.394438053388103914E-02  0.101005988456227969E+01  0.000000000000000000E+00  0.410616933797428529E-03  0.367645734816473939E-02  0.000000000000000000E+00  0.120422300000000231E+02
 -0.388136004698380133E-02  0.101034947359985061E+01  0.000000000000000000E+00  0.111375048077191202E-02  0.338301640980988522E-02  0.000000000000000000E+00  0.121241500000000233E+02
 -0.376437738109411824E-02  0.101061264487498503E+01  0.000000000000000000E+00  0.172643283836282314E-02  0.303416582817859224E-02  0.000000000000000000E+00  0.122060700000000235E+02
 -0.360118456351247790E-02  0.101084551454067584E+01  0.000000000000000000E+00  0.224097984787142860E-02  0.264586549880999750E-02  0.000000000000000000E+00  0.122879900000000237E+02
 -0.340000251698767799E-02  0.101104548970945074E+01  0.000000000000000000E+00  0.265357023317313841E-02  0.223359285142685909E-02  0.000000000000000000E+00  0.123699100000000239E+02
 -0.316921962056879386E-02  0.101121121083623322E+01  0.000000000000000000E+00  0.296387041050339729E-02  0.181192037001826718E-02  0.000000000000000000E+00  0.124518300000000242E+02
 -0.291712277598621308E-02  0.101134246397704564E+01  0.000000000000000000E+00  0.317462049165552181E-02  0.139419960624853926E-02  0.000000000000000000E+00  0.125337500000000244E+02
 -0.265166319941527798E-02  0.101144007091695864E+01  0.000000000000000000E+00  0.329120347634725020E-02  0.992334032801646046E-03  0.000000000000000000E+00  0.126156700000000246E+02
 -0.238025767256923575E-02  0.101150576377836332E+01  0.000000000000000000E+00  0.332121231178348752E-02  0.616624838668783804E-03  0.000000000000000000E+00  0.126975900000000248E+02
 -0.210962500852298956E-02  0.101154204951740834E+01  0.000000000000000000E+00  0.327402435778893124E-02  0.275676241358923605E-03  0.000000000000000000E+00  0.127795100000000250E+02
 -0.184565685660472789E-02  0.101155206872146941E+01  0.000000000000000000E+00  0.316038937209300701E-02 -0.236505758991476032E-04  0.000000000000000000E+00  0.128614300000000252E+02
 -0.159332156571130134E-02  0.101153945232339626E+01  0.000000000000000000E+00  0.299203496276415114E-02 -0.276243531174655711E-03  0.000000000000000000E+00  0.129433500000000254E+02
 -0.135659956008973718E-02  0.101150817922066727E+01  0.000000000000000000E+00  0.278129215520926979E-02 -0.478712477921242356E-03  0.000000000000000000E+00  0.130252700000000257E+02
 -0.113844849772773015E-02  0.101146243729599461E+01  0.000000000000000000E+00  0.254074299052882381E-02 -0.629334110207303084E-03  0.000000000000000000E+00  0.131071900000000259E+02
 -0.764560357673611498E-03  0.101134454993485035E+01  0.000000000000000000E+00  0.201986077467793384E-02 -0.775983207833172493E-03  0.000000000000000000E+00  0.132710300000000263E+02
