  0.272458092806195165E-01  0.999361339717125374E+00 -0.176464247139009191E-03 -0.178268152714593855E-01 -0.132139660669784564E-01  0.324937948925793109E-03  0.789999999999999925E+00  0.000000000000000000E+00
  0.257274057518438078E-01  0.998345523193066908E+00 -0.151550061244263835E-03 -0.201010727763451490E-01 -0.121596572979408828E-01  0.297553709904202523E-03  0.869999999999999885E+00  0.000000000000000000E+00
  0.240351276631944714E-01  0.997419041133019046E+00 -0.128911288846272096E-03 -0.221696096830684176E-01 -0.109836379254422759E-01  0.268083757385228659E-03  0.949999999999999845E+00  0.000000000000000000E+00
  0.221863473353713682E-01  0.996590892131203443E+00 -0.108707073381628290E-03 -0.240103300520938014E-01 -0.970445806560824194E-02  0.236723868771659908E-03  0.102999999999999980E+01  0.000000000000000000E+00
  0.202000232254054869E-01  0.995868580711461449E+00 -0.910802111058620279E-04 -0.256056202359292821E-01 -0.834077481376566988E-02  0.203686690671686063E-03  0.110999999999999988E+01  0.000000000000000000E+00
  0.180963591191558755E-01  0.995258138506528556E+00 -0.761558663139527762E-04 -0.269418580776111319E-01 -0.691067458534900311E-02  0.169200078164879103E-03  0.118999999999999995E+01  0.000000000000000000E+00
  0.158965106379651069E-01  0.994764182803160035E+00 -0.640404290030677470E-04 -0.280087604865210532E-01 -0.543142573655115094E-02  0.133505200173724428E-03  0.127000000000000002E+01  0.000000000000000000E+00
  0.136223423450348800E-01  0.994389977517105783E+00 -0.548205323103064161E-04 -0.287988098268472346E-01 -0.391965350209316343E-02  0.968544454936262600E-04  0.135000000000000009E+01  0.000000000000000000E+00
  0.112962205707590729E-01  0.994137467113885065E+00 -0.485622442963017957E-04 -0.293069618676470370E-01 -0.239181224447067948E-02  0.595091637512809495E-04  0.143000000000000016E+01  0.000000000000000000E+00
  0.894081434089987435E-02  0.994007267596943356E+00 -0.453104459387118654E-04 -0.295307432192415606E-01 -0.864748010163441847E-03  0.217372747331948006E-04  0.151000000000000023E+01  0.000000000000000000E+00
  0.657887308427817629E-02  0.993998616649272915E+00 -0.450884045311701780E-04 -0.294707206993357756E-01  0.643880005406633469E-03 -0.161892204000875953E-04  0.159000000000000030E+01  0.000000000000000000E+00
  0.423295619521276301E-02  0.994109302339514000E+00 -0.478975489415420287E-04 -0.291312039700148857E-01  0.211551044944362047E-02 -0.539967906664061837E-04  0.167000000000000037E+01  0.000000000000000000E+00
  0.192510427947376029E-02  0.994335601654650292E+00 -0.537174502221540604E-04 -0.285209600760735447E-01  0.353102101270230846E-02 -0.914129506581646411E-04  0.175000000000000044E+01  0.000000000000000000E+00
 -0.323539090997821115E-03  0.994672263159358305E+00 -0.625060077744906469E-04 -0.276536978098806674E-01  0.487147607630336859E-02 -0.128168816415351973E-03  0.183000000000000052E+01  0.000000000000000000E+00
 -0.249312840081230072E-02  0.995112561395446460E+00 -0.741998376374627001E-04 -0.265481277266439927E-01  0.611914124037245613E-02 -0.164001594535645152E-03  0.191000000000000059E+01  0.000000000000000000E+00
 -0.456550160994278944E-02  0.995648436018284899E+00 -0.887148555999747989E-04 -0.252275076875339774E-01  0.725854753936565171E-02 -0.198656955518001057E-03  0.199000000000000066E+01  0.000000000000000000E+00
 -0.652450958442665329E-02  0.996270710162257545E+00 -0.105947043954116626E-03 -0.237187156675193640E-01  0.827737107254041850E-02 -0.231891243840148288E-03  0.207000000000000073E+01  0.000000000000000000E+00
 -0.835625759619275897E-02  0.996969365340677927E+00 -0.125773387089765789E-03 -0.220510145020915531E-01  0.916694326863321494E-02 -0.263473482497247197E-03  0.215000000000000080E+01  0.000000000000000000E+00
 -0.100492436688732322E-01  0.997733839267149425E+00 -0.148052958074594511E-03 -0.202547520637529656E-01  0.992231070765869222E-02 -0.293187138359568252E-03  0.223000000000000087E+01  0.000000000000000000E+00
 -0.115943989521490806E-01  0.998553311642882080E+00 -0.172628136104424336E-03 -0.183602510506169769E-01  0.105418935146120822E-01 -0.320831625839074620E-03  0.231000000000000094E+01  0.000000000000000000E+00
 -0.129850535765449228E-01  0.999416951876181514E+00 -0.199325933402909902E-03 -0.163970791785276876E-01  0.110269116000009017E-01 -0.346223538865358959E-03  0.239000000000000101E+01  0.000000000000000000E+00
 -0.142168620878874094E-01  0.100031411965345240E+01 -0.227959409866203250E-03 -0.143937673956541570E-01  0.113808232989843910E-01 -0.369197614094767858E-03  0.247000000000000108E+01  0.000000000000000000E+00
 -0.152877219692829653E-01  0.100123452958324632E+01 -0.258329154494606845E-03 -0.123778922803041147E-01  0.116090266015456602E-01 -0.389607441033538288E-03  0.255000000000000115E+01  0.000000000000000000E+00
 -0.161977062770731414E-01  0.100216840879665092E+01 -0.290224814405378915E-03 -0.103763001075977065E-01  0.117190019940714967E-01 -0.407325947124808805E-03  0.263000000000000123E+01  0.000000000000000000E+00
 -0.169490097228676903E-01  0.100310668565100380E+01 -0.323426654942531662E-03 -0.841516450749752766E-02  0.117209409571156168E-01 -0.422245697675328554E-03  0.271000000000000130E+01  0.000000000000000000E+00
 -0.175458821463991971E-01  0.100404124457912292E+01 -0.357707138029996906E-03 -0.651956631558163642E-02  0.116287362567426816E-01 -0.434279061249859765E-03  0.279000000000000137E+01  0.000000000000000000E+00
 -0.177882676580734950E-01  0.100450493700328725E+01 -0.375179021838810498E-03 -0.560362281807319940E-02  0.115529512393590921E-01 -0.439191400700950898E-03  0.283000000000000140E+01  0.000000000000000000E+00
 -0.181656163235813135E-01  0.100542164878983220E+01 -0.410637674749565079E-03 -0.384802127236192736E-02  0.113562399769805960E-01 -0.446774411274376631E-03  0.291000000000000147E+01  0.000000000000000000E+00
 -0.183027258769388954E-01  0.100587364001825574E+01 -0.428564397617344417E-03 -0.301236369051601557E-02  0.112420777697181031E-01 -0.449435644532282237E-03  0.295000000000000151E+01  0.000000000000000000E+00
 -0.184796719092353533E-01  0.100676341973833883E+01 -0.464661406945282595E-03 -0.143175789884175827E-02  0.110015725466621212E-01 -0.452483422231811469E-03  0.303000000000000158E+01  0.000000000000000000E+00
 -0.185219569297148112E-01  0.100720110991697687E+01 -0.482770968767097129E-03 -0.687589546306911987E-03  0.108838400900077847E-01 -0.452868120512405273E-03  0.307000000000000162E+01  0.000000000000000000E+00
 -0.185350807562583222E-01  0.100763422998686369E+01 -0.500880742005860714E-03  0.264790700381768285E-04  0.107738376454238772E-01 -0.452494268657271242E-03  0.311000000000000165E+01  0.000000000000000000E+00
 -0.184784787980745852E-01  0.100848855156775019E+01 -0.536979840372834184E-03  0.137102708144117989E-02  0.105954886879106470E-01 -0.449481458660620824E-03  0.319000000000000172E+01  0.000000000000000000E+00
 -0.184108479499706761E-01  0.100891110525280081E+01 -0.554908973651984999E-03  0.200695981304319484E-02  0.105360990375376121E-01 -0.446851078038106096E-03  0.323000000000000176E+01  0.000000000000000000E+00
 -0.182011436468131407E-01  0.100975165890782059E+01 -0.590377536889081372E-03  0.322606073747781557E-02  0.104970517664574412E-01 -0.439373881709312450E-03  0.331000000000000183E+01  0.000000000000000000E+00
 -0.178956160070985436E-01  0.101059403384486513E+01 -0.625131513591018254E-03  0.441033395865324425E-02  0.105851222591263772E-01 -0.428999379475048339E-03  0.339000000000000190E+01  0.000000000000000000E+00
 -0.177073323355136231E-01  0.101101925371066925E+01 -0.642168872415035106E-03  0.500508866044691199E-02  0.106818721075018584E-01 -0.422752541978693025E-03  0.343000000000000194E+01  0.000000000000000000E+00
 -0.174950623380597386E-01  0.101144906456801342E+01 -0.658942526037313353E-03  0.561084273468501118E-02  0.108146587320213164E-01 -0.415816432017239966E-03  0.347000000000000197E+01  0.000000000000000000E+00
 -0.172582220890848716E-01  0.101188489923569946E+01 -0.675425190233681786E-03  0.623480862728729730E-02  0.109828707923805714E-01 -0.408205611756104350E-03  0.351000000000000201E+01  0.000000000000000000E+00
 -0.169959386839552175E-01  0.101232814434572860E+01 -0.691590190555912477E-03  0.688418977001815143E-02  0.111848041815112136E-01 -0.399936004421944406E-03  0.355000000000000204E+01  0.000000000000000000E+00
 -0.167070546301322821E-01  0.101278009611241782E+01 -0.707411516302304858E-03  0.756597772955372797E-02  0.114176414071563686E-01 -0.391024869098435541E-03  0.359000000000000208E+01  0.000000000000000000E+00
 -0.163901404656958856E-01  0.101324191593642676E+01 -0.722863873281349490E-03  0.828674484172202755E-02  0.116774642274885265E-01 -0.381490765456601974E-03  0.363000000000000211E+01  0.000000000000000000E+00
 -0.160435156449014668E-01  0.101371458719771912E+01 -0.737922734952196988E-03  0.905243942932615689E-02  0.119593005129514478E-01 -0.371353507780614153E-03  0.367000000000000215E+01  0.000000000000000000E+00
 -0.156652774427030496E-01  0.101419887460346647E+01 -0.752564391505652496E-03  0.986819083608883249E-02  0.122572049535959095E-01 -0.360634107935195317E-03  0.371000000000000218E+01  0.000000000000000000E+00
 -0.152533373434248967E-01  0.101469528741429027E+01 -0.766765996441574308E-03  0.107381313290330540E-01  0.125643718655991058E-01 -0.349354707240522944E-03  0.375000000000000222E+01  0.000000000000000000E+00
 -0.148054641054784931E-01  0.101520404777582862E+01 -0.780505610203957156E-03  0.116652414306907658E-01  0.128732770364817402E-01 -0.337538497562210908E-03  0.379000000000000226E+01  0.000000000000000000E+00
 -0.143193324462903525E-01  0.101572506523570394E+01 -0.793762240454289341E-03  0.126512244600388724E-01  0.131758443478045082E-01 -0.325209632273426943E-03  0.383000000000000229E+01  0.000000000000000000E+00
 -0.137925760804692762E-01  0.101625791833425194E+01 -0.806515878596942648E-03  0.136964150206843657E-01  0.134636318836514352E-01 -0.312393128088254090E-03  0.387000000000000233E+01  0.000000000000000000E+00
 -0.132228436791198157E-01  0.101680184392867656E+01 -0.818747532216793843E-03  0.147997249230840539E-01  0.137280314216694371E-01 -0.299114759084778280E-03  0.391000000000000236E+01  0.000000000000000000E+00
 -0.126078562064497902E-01  0.101735573465416507E+01 -0.830439253147821264E-03  0.159586286214469970E-01  0.139604746489053657E-01 -0.285400944518487184E-03  0.395000000000000240E+01  0.000000000000000000E+00
 -0.119454640363282315E-01  0.101791814465278274E+01 -0.841574160960262361E-03  0.171691887498526020E-01  0.141526391727305849E-01 -0.271278632258363842E-03  0.399000000000000243E+01  0.000000000000000000E+00
 -0.112337022584649820E-01  0.101848730342323557E+01 -0.852136461730833338E-03  0.184261208245706173E-01  0.142966474196039948E-01 -0.256775179848787441E-03  0.403000000000000203E+01  0.000000000000000000E+00
 -0.104708426508720674E-01  0.101906113737363690E+01 -0.862111462042936395E-03  0.197228947097306956E-01  0.143852518288921424E-01 -0.241918235302100026E-03  0.407000000000000206E+01  0.000000000000000000E+00
 -0.965544091898432738E-02  0.101963729840663153E+01 -0.871485578248761992E-03  0.210518690875780949E-01  0.144120003390399657E-01 -0.226735619754911036E-03  0.411000000000000210E+01  0.000000000000000000E+00
 -0.878637797647748714E-02  0.102021319864207771E+01 -0.880246341109851846E-03  0.224044539925730216E-01  0.143713769996357665E-01 -0.211255214074756087E-03  0.415000000000000213E+01  0.000000000000000000E+00
 -0.786289426041781279E-02  0.102078605019606794E+01 -0.888382396014005394E-03  0.237712955114132742E-01  0.142589135844788280E-01 -0.195504851385199500E-03  0.419000000000000217E+01  0.000000000000000000E+00
 -0.688461632408721071E-02  0.102135290879357155E+01 -0.895883499041651415E-03  0.251424760580533542E-01  0.140712692775350236E-01 -0.179512217292626084E-03  0.423000000000000220E+01  0.000000000000000000E+00
 -0.585157522351491613E-02  0.102191071990054350E+01 -0.902740509221468235E-03  0.265077232300876299E-01  0.138062767989039371E-01 -0.163304759355707946E-03  0.427000000000000224E+01  0.000000000000000000E+00
 -0.476421649651449959E-02  0.102245636602265821E+01 -0.908945377371027092E-03  0.278566201523401738E-01  0.134629546711234789E-01 -0.146909607050098149E-03  0.431000000000000227E+01  0.000000000000000000E+00
 -0.362340181379012692E-02  0.102298671383223017E+01 -0.914491131962007751E-03  0.291788104125103864E-01  0.130414866360934242E-01 -0.130353503159334934E-03  0.435000000000000231E+01  0.000000000000000000E+00
 -0.243040264874606893E-02  0.102349865985020516E+01 -0.919371862479988677E-03  0.304641911755489277E-01  0.125431704607021233E-01 -0.113662747182298696E-03  0.439000000000000234E+01  0.000000000000000000E+00
 -0.118688655524880771E-02  0.102398917352201013E+01 -0.923582700765520422E-03  0.317030887984316515E-01  0.119703394611299901E-01 -0.968631510021925588E-04  0.443000000000000238E+01  0.000000000000000000E+00
  0.144317332507080931E-02  0.102489437855439158E+01 -0.929980317599499607E-03  0.340057804651200529E-01  0.106150167879268710E-01 -0.630380662865518381E-04  0.451000000000000245E+01  0.000000000000000000E+00
  0.424641975230709724E-02  0.102568092675530176E+01 -0.933665094543475451E-03  0.360232444413024627E-01  0.901062896691922667E-02 -0.290740580186450063E-04  0.459000000000000252E+01  0.000000000000000000E+00
  0.570535075639694734E-02  0.102602387078325163E+01 -0.934488472330928521E-03  0.369088753999017583E-01  0.812849939098583135E-02 -0.120987589332695548E-04  0.463000000000000256E+01  0.000000000000000000E+00
  0.719794495425353335E-02  0.102633060109563701E+01 -0.934633459063349869E-03  0.377056748405119532E-01  0.720095342566256895E-02  0.484177135299961599E-05  0.467000000000000259E+01  0.000000000000000000E+00
  0.102694451702210060E-01  0.102682888639359216E+01 -0.932896470944997308E-03  0.390179805482874092E-01  0.523405316829894315E-02  0.385306071617139235E-04  0.475000000000000266E+01  0.000000000000000000E+00
  0.118406991503292539E-01  0.102701778525687337E+01 -0.931020769801754852E-03  0.395282432952538190E-01  0.420686063311574189E-02  0.552360910902053971E-04  0.479000000000000270E+01  0.000000000000000000E+00
  0.150344881014000346E-01  0.102727024792739918E+01 -0.925276961089882099E-03  0.402496863395293419E-01  0.209427382113476631E-02  0.882651917757431767E-04  0.487000000000000277E+01  0.000000000000000000E+00
  0.166490149974304995E-01  0.102733255647807020E+01 -0.921420121771274431E-03  0.404599471838877761E-01  0.101986887368680102E-02  0.104548280597554214E-03  0.491000000000000281E+01  0.000000000000000000E+00
  0.198933087983963024E-01  0.102732776714021834E+01 -0.911770748857960566E-03  0.405812680610722620E-01 -0.113995428976005329E-02  0.136552472317873848E-03  0.499000000000000288E+01  0.000000000000000000E+00
  0.215151445235406621E-01  0.102726062318245082E+01 -0.905994240884122897E-03  0.404942930031147591E-01 -0.221624620289760177E-02  0.152234715837384058E-03  0.503000000000000291E+01  0.000000000000000000E+00
  0.247387398926120772E-01  0.102699801589235884E+01 -0.892583423015817865E-03  0.400323615795140433E-01 -0.434107491691094853E-02  0.182863924685943579E-03  0.511000000000000298E+01  0.000000000000000000E+00
  0.263329144937974359E-01  0.102680349284493011E+01 -0.884969727914145183E-03  0.396610525402963862E-01 -0.538223321046286344E-02  0.197773194824427741E-03  0.515000000000000302E+01  0.000000000000000000E+00
  0.294676486963588100E-01  0.102629140849983402E+01 -0.867982919493361549E-03  0.386482811051985994E-01 -0.740531733752976436E-02  0.226687966668126100E-03  0.523000000000000309E+01  0.000000000000000000E+00
  0.325074571764093836E-01  0.102562128718005252E+01 -0.848735056550628747E-03  0.372912584668349395E-01 -0.932928876603688305E-02  0.254275185861942415E-03  0.531000000000000316E+01  0.000000000000000000E+00
  0.354256384643288624E-01  0.102480195655451345E+01 -0.827338163470320233E-03  0.356113954987089323E-01 -0.111320438130625247E-01  0.280389719274417508E-03  0.539000000000000323E+01  0.000000000000000000E+00
  0.381973150328419053E-01  0.102384392782432965E+01 -0.803915782101465178E-03  0.336329344400535940E-01 -0.127935858120109373E-01  0.304888824475565523E-03  0.547000000000000330E+01  0.000000000000000000E+00
  0.407996723934202082E-01  0.102275922376174266E+01 -0.778602762005256837E-03  0.313832476286380196E-01 -0.142961856400580824E-01  0.327632659598767434E-03  0.555000000000000338E+01  0.000000000000000000E+00
  0.432122147659021461E-01  0.102156117752377895E+01 -0.751544998794446170E-03  0.288929127002631042E-01 -0.156249261924318143E-01  0.348485067520317945E-03  0.563000000000000345E+01  0.000000000000000000E+00
  0.454170112669467843E-01  0.102026417895801491E+01 -0.722899099618727267E-03  0.261953803491145019E-01 -0.167684311125565616E-01  0.367314607829957902E-03  0.571000000000000352E+01  0.000000000000000000E+00
  0.473988971319247721E-01  0.101888336351136388E+01 -0.692831957351818135E-03  0.233261863887033183E-01 -0.177195292335375065E-01  0.383995800473673063E-03  0.579000000000000359E+01  0.000000000000000000E+00
  0.491455962711807720E-01  0.101743425834401480E+01 -0.661520218316501889E-03  0.203217984364490144E-01 -0.184756273367413376E-01  0.398410535276344274E-03  0.587000000000000366E+01  0.000000000000000000E+00
  0.506477432664645399E-01  0.101593241552690761E+01 -0.629149632388213698E-03  0.172182941882000826E-01 -0.190386450881605204E-01  0.410449593460212247E-03  0.595000000000000373E+01  0.000000000000000000E+00
  0.518988010821077386E-01  0.101439306933532003E+01 -0.595914278839460541E-03  0.140501176277591320E-01 -0.194144834448999257E-01  0.420014222743983381E-03  0.603000000000000380E+01  0.000000000000000000E+00
  0.528948901990986750E-01  0.101283085199206924E+01 -0.562015665977042304E-03  0.108491415016904423E-01 -0.196121196878438105E-01  0.427017708100296790E-03  0.611000000000000387E+01  0.000000000000000000E+00
  0.536345603558328957E-01  0.101125959070159332E+01 -0.527661707058363805E-03  0.764418600326262267E-02 -0.196425168554916346E-01  0.431386886077613754E-03  0.619000000000000394E+01  0.000000000000000000E+00
  0.541185435637867515E-01  0.100969219166058122E+01 -0.493065578759166998E-03  0.446102688234493051E-02 -0.195175788309357862E-01  0.433063560681129479E-03  0.627000000000000401E+01  0.000000000000000000E+00
  0.543495247082291799E-01  0.100814059854133586E+01 -0.458444471345029810E-03  0.132280245436692374E-02 -0.192493642862270088E-01  0.432005790932913139E-03  0.635000000000000409E+01  0.000000000000000000E+00
  0.543319546086220989E-01  0.100661579852716732E+01 -0.424018241618856885E-03 -0.174936909779536140E-02 -0.188496986488114089E-01  0.428189031649824352E-03  0.643000000000000416E+01  0.000000000000000000E+00
  0.540719130560151848E-01  0.100512784209986394E+01 -0.390007980835924790E-03 -0.473579737077045072E-02 -0.183302131517270039E-01  0.421607117228679459E-03  0.651000000000000423E+01  0.000000000000000000E+00
  0.535770107786871716E-01  0.100368584519282389E+01 -0.356634510416956410E-03 -0.761787046503131175E-02 -0.177027230832353458E-01  0.412273081857042034E-03  0.659000000000000430E+01  0.000000000000000000E+00
  0.528563045497643588E-01  0.100229795332049632E+01 -0.324116818829470426E-03 -0.103780904557749052E-01 -0.169797646013080568E-01  0.400219808534120350E-03  0.667000000000000437E+01  0.000000000000000000E+00
  0.519201927765747528E-01  0.100097126387997726E+01 -0.292670453775664859E-03 -0.130005196041631382E-01 -0.161750657626778573E-01  0.385500494935875316E-03  0.675000000000000444E+01  0.000000000000000000E+00
  0.507802618531387404E-01  0.999711720486737399E+00 -0.262505884999180068E-03 -0.154715392222784676E-01 -0.153037448226967104E-01  0.368188918782934532E-03  0.683000000000000451E+01  0.000000000000000000E+00
  0.494490656331167608E-01  0.998524007115090040E+00 -0.233826854583022071E-03 -0.177807241766888662E-01 -0.143821033480843463E-01  0.348379481499465197E-03  0.691000000000000458E+01  0.000000000000000000E+00
  0.479398384119975457E-01  0.997411476084848481E+00 -0.206828733349755588E-03 -0.199215896829573469E-01 -0.134269938229679333E-01  0.326187008611357964E-03  0.699000000000000465E+01  0.000000000000000000E+00
  0.462661609239792132E-01  0.996376140709396618E+00 -0.181696903563410199E-03 -0.218919871312256153E-01 -0.124548612126721362E-01  0.301746289489651578E-03  0.707000000000000473E+01  0.000000000000000000E+00
  0.444416137815205198E-01  0.995418751409673508E+00 -0.158605189214351195E-03 -0.236940082648300909E-01 -0.114806525348243264E-01  0.275211347399193862E-03  0.715000000000000480E+01  0.000000000000000000E+00
  0.424794592594434847E-01  0.994538956463735357E+00 -0.137714355457665760E-03 -0.253333808979969086E-01 -0.105168309442415352E-01  0.246754441968890701E-03  0.723000000000000487E+01  0.000000000000000000E+00
  0.403923883276376267E-01  0.993735530122056510E+00 -0.119170698126666651E-03 -0.268184711294995569E-01 -0.957270764998579410E-02  0.216564818144546152E-03  0.731000000000000494E+01  0.000000000000000000E+00
  0.381923562210216352E-01  0.993006636784222407E+00 -0.103104742676047133E-03 -0.281591097525362398E-01 -0.865422025581657518E-02  0.184847226382393490E-03  0.739000000000000501E+01  0.000000000000000000E+00
  0.358905102213643995E-01  0.992350094474228950E+00 -0.896300695899451014E-04 -0.293655037243311622E-01 -0.776416125171208987E-02  0.151820246755066433E-03  0.747000000000000508E+01  0.000000000000000000E+00
  0.334971932216982446E-01  0.991763605888013600E+00 -0.788422804769315852E-04 -0.304474616554119733E-01 -0.690272911414544811E-02  0.117714454021207191E-03  0.755000000000000515E+01  0.000000000000000000E+00
  0.310219920107129010E-01  0.991244939821085636E+00 -0.708181160531433444E-04 -0.314140599518738933E-01 -0.606817434799876432E-02  0.827704615760796941E-04  0.763000000000000522E+01  0.000000000000000000E+00
  0.284737948190162647E-01  0.990792065994759330E+00 -0.656147342484200116E-04 -0.322737282047444868E-01 -0.525727523312155554E-02  0.472368800854177165E-04  0.771000000000000529E+01  0.000000000000000000E+00
  0.258608306637546290E-01  0.990403266402826943E+00 -0.632691539695466192E-04 -0.330345780256884047E-01 -0.446541941480462379E-02  0.113682221874814078E-04  0.779000000000000536E+01  0.000000000000000000E+00
  0.231906821417251982E-01  0.990077259998466963E+00 -0.637978677807504008E-04 -0.337046831578015418E-01 -0.368618375336537615E-02 -0.245772215357664147E-04  0.787000000000000544E+01  0.000000000000000000E+00
  0.204702889154313207E-01  0.989813379707988661E+00 -0.671966250421907193E-04 -0.342919782146748758E-01 -0.291047115922914157E-02 -0.603395177584140229E-04  0.795000000000000551E+01  0.000000000000000000E+00
  0.177059841651007396E-01  0.989611828939219729E+00 -0.734403859893490596E-04 -0.348034996291882864E-01 -0.212543881995056871E-02 -0.956592280660906305E-04  0.803000000000000469E+01  0.000000000000000000E+00
  0.163092069449858670E-01  0.989534810715644864E+00 -0.776156606838065543E-04 -0.350324340656632816E-01 -0.172415634707130368E-02 -0.113072700986884103E-03  0.807000000000000384E+01  0.000000000000000000E+00
  0.134899353847649887E-01  0.989429886711413409E+00 -0.880348516899975305E-04 -0.354375486216967073E-01 -0.890773759800118307E-03 -0.147248439541753062E-03  0.815000000000000391E+01  0.000000000000000000E+00
  0.120688632842658825E-01  0.989402964679434338E+00 -0.942597370717000678E-04 -0.356129207335626266E-01 -0.452461741428683778E-03 -0.163948470320771501E-03  0.819000000000000306E+01  0.000000000000000000E+00
  0.920764399448408682E-02  0.989403651776548543E+00 -0.108683288900122767E-03 -0.359033575268968771E-01  0.484711785991026470E-03 -0.196420949733597071E-03  0.827000000000000313E+01  0.000000000000000000E+00
  0.776920945130606545E-02  0.989433070501979262E+00 -0.116855638017616609E-03 -0.360141655622511006E-01  0.990919913016601386E-03 -0.212134403591954696E-03  0.831000000000000227E+01  0.000000000000000000E+00
  0.488178006039071289E-02  0.989555687285556984E+00 -0.135047004856107930E-03 -0.361509553232234673E-01  0.209684048887799363E-02 -0.242373529617330127E-03  0.839000000000000234E+01  0.000000000000000000E+00
  0.343526792652527023E-02  0.989651562789473416E+00 -0.145032884422903528E-03 -0.361682854356574698E-01  0.270330881497821010E-02 -0.256844735048855979E-03  0.843000000000000149E+01  0.000000000000000000E+00
  0.544329858127914727E-03  0.989920067050227948E+00 -0.166694238021160399E-03 -0.360737394419082466E-01  0.403715266457128994E-02 -0.284361195334919203E-03  0.851000000000000156E+01  0.000000000000000000E+00
 -0.896317942584343901E-03  0.990096029934937616E+00 -0.178330375956301066E-03 -0.359491023255756534E-01  0.476829827895333506E-02 -0.297357840975892703E-03  0.855000000000000071E+01  0.000000000000000000E+00
 -0.233078617219367604E-02  0.990302118365145922E+00 -0.190475688175175464E-03 -0.357635432177392937E-01  0.554347138274650496E-02 -0.309816243394846029E-03  0.858999999999999986E+01  0.000000000000000000E+00
 -0.375649010564898774E-02  0.990540091935668721E+00 -0.203108213369053865E-03 -0.355096325018486453E-01  0.636243185248318559E-02 -0.321715034776447596E-03  0.862999999999999901E+01  0.000000000000000000E+00
 -0.517054454908282002E-02  0.990811680314958143E+00 -0.216205161309615128E-03 -0.351798069398440369E-01  0.722391101547014986E-02 -0.333034148129358670E-03  0.866999999999999815E+01  0.000000000000000000E+00
 -0.656976228329349612E-02  0.991118540794383329E+00 -0.229742966196322260E-03 -0.347665618351824662E-01  0.812555105876003846E-02 -0.343754882313853369E-03  0.870999999999999730E+01  0.000000000000000000E+00
 -0.795066048060214664E-02  0.991462214019445232E+00 -0.243697342514676880E-03 -0.342626564434209760E-01  0.906387527761725112E-02 -0.353859962381026204E-03  0.874999999999999645E+01  0.000000000000000000E+00
 -0.930947548839942095E-02  0.991844079195594808E+00 -0.258043343196435039E-03 -0.336613256817598419E-01  0.100342919074704971E-01 -0.363333594152637327E-03  0.878999999999999559E+01  0.000000000000000000E+00
 -0.106421860825377385E-01  0.992265310144840318E+00 -0.272755419830062872E-03 -0.329564906316861458E-01  0.110311329486268393E-01 -0.372161511978969450E-03  0.882999999999999474E+01  0.000000000000000000E+00
 -0.119445449878953572E-01  0.992726833617202264E+00 -0.287807484628052916E-03 -0.321429601070002402E-01  0.120477279571765562E-01 -0.380331018661415540E-03  0.886999999999999389E+01  0.000000000000000000E+00
 -0.132121181557689569E-01  0.993229291230661837E+00 -0.303172973818870476E-03 -0.312166156909177116E-01  0.130765113087107487E-01 -0.387831016617554115E-03  0.890999999999999304E+01  0.000000000000000000E+00
